id,code,uic,name_short,name_medium,name_long,slug,country,type,geo_lat,geo_lng,province
467,UT,8400621,Utrecht C,Utrecht C.,Utrecht Centraal,utrecht-centraal,NL,megastation,52.0888900757,5.11027765274,Utrecht
718,UTLR,8400607,LeidscheRn,Leidsche Rijn,Utrecht Leidsche Rijn,utrecht-leidsche-rijn,NL,stoptreinstation,52.09896,5.06523,Utrecht
796,UTLN,8400623,Lunetten,Utrecht Lunetten,Utrecht Lunetten,utrecht-lunetten,NL,stoptreinstation,52.0655555725,5.14416646957,Utrecht
470,UTM,8400624,Maliebaan,Maliebaan,Utrecht Maliebaan,utrecht-maliebaan,NL,stoptreinstation,52.0877761841,5.13138866425,Utrecht
471,UTO,8400620,Overvecht,Overvecht,Utrecht Overvecht,utrecht-overvecht,NL,knooppuntStoptreinstation,52.1100006104,5.12472200394,Utrecht
472,UTT,8400614,Terwijde,Utrecht Terwijde,Utrecht Terwijde,utrecht-terwijde,NL,stoptreinstation,52.1005554199,5.04166650772,Utrecht
799,utu,8400625,Uithof,Uithof (NS-bus),Utrecht Uithof (NS-bus),utrecht-uithof-ns-bus,NL,facultatiefstation,52.084901,5.163533,Utrecht
797,UTVR,8400606,VaartscheR,Vaartsche Rijn,Utrecht Vaartsche Rijn,utrecht-vaartsche-rijn,NL,stoptreinstation,52.078889,5.121667,Utrecht
473,UTZL,8400613,Zuilen,Utrecht Zuilen,Utrecht Zuilen,utrecht-zuilen,NL,stoptreinstation,52.103055,5.09,Utrecht
474,VALTGV,8776302,ValenceTGV,Valence TGV,Valence TGV,valence-tgv,F,stoptreinstation,44.9278,4.89321,
486,VK,8400632,Valkenburg,Valkenburg,Valkenburg,valkenburg,NL,knooppuntSneltreinstation,50.869720459,5.83222198486,Limburg
496,VSV,8400635,Varsseveld,Varsseveld,Varsseveld,varsseveld,NL,stoptreinstation,51.937257,6.458839,Gelderland
543,VDM,8400636,Veendam,Veendam,Veendam,veendam,NL,knooppuntStoptreinstation,53.10324,6.88475,Groningen
489,VNDC,8400627,Veenendl C,Veenendaal C.,Veenendaal Centrum,veenendaal-centrum,NL,knooppuntStoptreinstation,52.0200004578,5.54861116409,Utrecht
490,VNDW,8400628,Veenendl W,Veenendaal West,Veenendaal West,veenendaal-west,NL,stoptreinstation,52.0280570984,5.53138875961,Utrecht
285,KLP,8400637,De Klomp,De Klomp,Veenendaal-De Klomp,veenendaal-de-klomp,NL,stoptreinstation,52.0458335876,5.57388877869,Gelderland
800,veg,8400639,Veghel,Veghel (NS-bus),Veghel (NS-bus),veghel-ns-bus,NL,facultatiefstation,51.613836,5.547236,Noord-Brabant
491,VP,8400640,Velp,Velp,Velp,velp,NL,stoptreinstation,51.994720459,5.98027801514,Gelderland
487,VL,8400644,Venlo,Venlo,Venlo,venlo,NL,knooppuntIntercitystation,51.363609314,6.17277765274,Limburg
492,VRY,8400646,Venray,Venray,Venray,venray,NL,knooppuntStoptreinstation,51.526568099,6.01417779922,Limburg
488,VLB,8400647,Vierlingsb,Vierlingsbeek,Vierlingsbeek,vierlingsbeek,NL,stoptreinstation,51.59193,5.99714,Noord-Brabant
485,VIERS,8015122,Viersen,Viersen,Viersen,viersen,D,stoptreinstation,51.25516,6.40388,
191,FVS,8846201,Visé,Visé,Visé,vise,B,knooppuntStoptreinstation,50.73781,5.69232,
497,VTN,8400651,Vleuten,Vleuten,Vleuten,vleuten,NL,stoptreinstation,52.1030540466,5.0108332634,Utrecht
493,VS,8400652,Vlissingen,Vlissingen,Vlissingen,vlissingen,NL,knooppuntIntercitystation,51.4458351135,3.59527778625,Zeeland
494,VSS,8400653,Souburg,Souburg,Vlissingen Souburg,vlissingen-souburg,NL,stoptreinstation,51.4647216797,3.59527778625,Zeeland
478,VDL,8400656,Voerendaal,Voerendaal,Voerendaal,voerendaal,NL,stoptreinstation,50.88722229,5.9302778244,Limburg
475,VB,8400658,Voorburg,Voorburg,Voorburg,voorburg,NL,stoptreinstation,52.0666656494,4.35944461823,Zuid-Holland
483,VH,8400655,Voorhout,Voorhout,Voorhout,voorhout,NL,stoptreinstation,52.224445343,4.48444461823,Zuid-Holland
495,VST,8400659,Voorschtn,Voorschoten,Voorschoten,voorschoten,NL,stoptreinstation,52.1252784729,4.43249988556,Zuid-Holland
481,VEM,8400668,Voorst-E,Voorst-Empe,Voorst-Empe,voorst-empe,NL,stoptreinstation,52.1575012207,6.14361095428,Gelderland
476,VD,8400661,Vorden,Vorden,Vorden,vorden,NL,stoptreinstation,52.1071949,6.3170457,Gelderland
499,VZ,8400664,Vriezenvn,Vriezenveen,Vriezenveen,vriezenveen,NL,stoptreinstation,52.40203,6.60041,Overijssel
484,VHP,8400666,Vroomshoop,Vroomshoop,Vroomshoop,vroomshoop,NL,stoptreinstation,52.4571921,6.5696679,Overijssel
482,VG,8400667,Vught,Vught,Vught,vught,NL,stoptreinstation,51.6555557251,5.29194450378,Noord-Brabant
801,wkb,8400671,Waalwijk,Waalwijk (bus),Waalwijk (NS-bus),waalwijk-ns-bus,NL,facultatiefstation,51.687121,5.071663,Noord-Brabant
500,WAD,8400675,Waddinxvn,Waddinxveen,Waddinxveen,waddinxveen,NL,stoptreinstation,52.0441665649,4.6497220993,Zuid-Holland
501,WADN,8400674,Waddinxv N,Waddinxveen N.,Waddinxveen Noord,waddinxveen-noord,NL,stoptreinstation,52.0550003052,4.6483335495,Zuid-Holland
506,WFM,8400679,Warffum,Warffum,Warffum,warffum,NL,stoptreinstation,53.3908431,6.5671364,Groningen
668,WARSZC,5100065,Warszawa C,Warszawa C.,Warszawa Centralna,warszawa-centralna,PL,stoptreinstation,52.22886,21.00323,
669,WARSAW,5100066,Warszawa W,Warszawa Wschodn,Warszawa Wschodnia,warszawa-wschodnia,PL,stoptreinstation,52.25155,21.05233,
514,WR,8021239,Weener,Weener,Weener,weener,D,stoptreinstation,53.16311,7.3442,
517,WT,8400684,Weert,Weert,Weert,weert,NL,intercitystation,51.2486114502,5.70361089706,Limburg
513,WP,8400685,Weesp,Weesp,Weesp,weesp,NL,knooppuntStoptreinstation,52.3127784729,5.04305553436,Noord-Holland
510,WL,8400686,Wehl,Wehl,Wehl,wehl,NL,stoptreinstation,51.9578065,6.213844,Gelderland
545,WTV,8400688,Westervrt,Westervoort,Westervoort,westervoort,NL,stoptreinstation,51.96286,5.9695,Gelderland
524,WZ,8400690,Wezep,Wezep,Wezep,wezep,NL,stoptreinstation,52.4541664124,6.00250005722,Gelderland
508,WIENW,8101001,Wien Westb,Wien Westbf,Wien Westbahnhof,wien-westbahnhof,A,knooppuntIntercitystation,48.19687,16.33727,
504,WDN,8400691,Wierden,Wierden,Wierden,wierden,NL,knooppuntStoptreinstation,52.3613891602,6.59166669846,Overijssel
502,WC,8400710,Wijchen,Wijchen,Wijchen,wijchen,NL,stoptreinstation,51.811668396,5.73083353043,Gelderland
507,WH,8400711,Wijhe,Wijhe,Wijhe,wijhe,NL,stoptreinstation,52.3902778625,6.14055538177,Overijssel
670,GWD,8821436,Wildert,Wildert,Wildert,wildert,B,stoptreinstation,51.4277061,4.4633962,
515,WS,8400696,Winschoten,Winschoten,Winschoten,winschoten,NL,knooppuntStoptreinstation,53.1392377,7.035101,Groningen
516,WSM,8400697,Winsum,Winsum,Winsum,winsum,NL,stoptreinstation,53.3300994,6.5202905,Groningen
522,WW,8400698,Winterswk,Winterswijk,Winterswijk,winterswijk,NL,knooppuntStoptreinstation,51.9677307,6.7155181,Gelderland
523,WWW,8400700,Wintersw W,Winterswijk West,Winterswijk West,winterswijk-west,NL,stoptreinstation,51.97453,6.70417,Gelderland
503,WD,8400702,Woerden,Woerden,Woerden,woerden,NL,knooppuntStoptreinstation,52.0849990845,4.89361095428,Utrecht
505,WF,8400704,Wolfheze,Wolfheze,Wolfheze,wolfheze,NL,stoptreinstation,52.0055541992,5.79361104965,Gelderland
671,HWOB,8013017,Wolfsburg,Wolfsburg,Wolfsburg,wolfsburg,D,sneltreinstation,52.429492,10.788195,
521,WV,8400705,Wolvega,Wolvega,Wolvega,wolvega,NL,stoptreinstation,52.8808326721,6.0036110878,Friesland
675,WORGL,8101170,Wörgl,Wörgl,Wörgl,worgl,A,intercitystation,47.49178,12.06059,
509,WK,8400706,Workum,Workum,Workum,workum,NL,stoptreinstation,52.9724864,5.4564285,Friesland
511,WM,8400707,Wormerveer,Wormerveer,Wormerveer,wormerveer,NL,stoptreinstation,52.4891662598,4.79222202301,Noord-Holland
672,KWBA,8008142,Wup'tal B,Wuppertal B,Wuppertal Barmen,wuppertal-barmen,D,stoptreinstation,51.267082,7.195929,
519,WUPPH,8008140,Wuppertal,Wuppertal Hbf,Wuppertal Hbf,wuppertal-hbf,D,stoptreinstation,51.25433,7.14939,
673,KWO,8008138,Wup'tal O,Wuppertal O,Wuppertal Oberbarmen,wuppertal-oberbarmen,D,stoptreinstation,51.273839,7.221483,
745,WUPPV,8008082,Wupp-Vohw,Wupp-Vohwinkel,Wuppertal-Vohwinkel,wuppertal-vohwinkel,D,stoptreinstation,51.23351,7.07237,
698,WURZB,8022539,Würzburg,Würzburg Hbf,Würzburg Hbf,wurzburg-hbf,D,intercitystation,49.80179,9.9358,
529,ZD,8400731,Zaandam,Zaandam,Zaandam,zaandam,NL,knooppuntIntercitystation,52.4388885498,4.81361103058,Noord-Holland
530,ZDK,8400728,Kogerveld,Kogerveld,Zaandam Kogerveld,zaandam-kogerveld,NL,stoptreinstation,52.4566650391,4.82027769089,Noord-Holland
804,ZZS,8400364,Zaanse S.,Zaanse Schans,Zaandijk Zaanse Schans,zaandijk-zaanse-schans,NL,stoptreinstation,52.469165802,4.80499982834,Noord-Holland
528,ZBM,8400732,Zaltbommel,Zaltbommel,Zaltbommel,zaltbommel,NL,stoptreinstation,51.8088874817,5.26333332062,Gelderland
540,ZVT,8400733,Zandvoort,Zandvoort a Zee,Zandvoort aan Zee,zandvoort-aan-zee,NL,stoptreinstation,52.3752784729,4.53277778625,Noord-Holland
676,ZELL,8101145,Zell am S.,Zell am See,Zell am See,zell-am-see,A,stoptreinstation,47.32053,12.79658,
526,ZA,8400734,Zetten-And,Zetten-Andelst,Zetten-Andelst,zetten-andelst,NL,stoptreinstation,51.920056,5.7228408,Gelderland
538,ZV,8400735,Zevenaar,Zevenaar,Zevenaar,zevenaar,NL,knooppuntStoptreinstation,51.9230537415,6.07194423676,Gelderland
539,ZVB,8400737,Zevenbergn,Zevenbergen,Zevenbergen,zevenbergen,NL,stoptreinstation,51.64042,4.60904,Noord-Brabant
535,ZTM,8400741,Zoetermeer,Zoetermeer,Zoetermeer,zoetermeer,NL,knooppuntStoptreinstation,52.0475006104,4.47722244263,Zuid-Holland
536,ZTMO,8400740,Zoetermr O,Zoetermeer Oost,Zoetermeer Oost,zoetermeer-oost,NL,stoptreinstation,52.0463905334,4.4927778244,Zuid-Holland
527,ZB,8400742,Zuidbroek,Zuidbroek,Zuidbroek,zuidbroek,NL,knooppuntStoptreinstation,53.15961228,6.86791419983,Groningen
531,ZH,8400743,Zuidhorn,Zuidhorn,Zuidhorn,zuidhorn,NL,stoptreinstation,53.2486292,6.4062361,Groningen
677,ZUE,8503000,Zürich HB,Zürich HB,Zürich HB,zurich-hb,CH,intercitystation,47.37819,8.5392,
534,ZP,8400744,Zutphen,Zutphen,Zutphen,zutphen,NL,knooppuntIntercitystation,52.1452789307,6.19416666031,Gelderland
541,ZWD,8400752,Zwijndrcht,Zwijndrecht,Zwijndrecht,zwijndrecht,NL,stoptreinstation,51.8149986267,4.64166688919,Zuid-Holland
793,LZD,8894821,Zwijndrech,Zwijndrecht (B),Zwijndrecht (Belgie),zwijndrecht-belgie,B,stoptreinstation,51.214167,4.33,
532,ZL,8400747,Zwolle,Zwolle,Zwolle,zwolle,NL,knooppuntIntercitystation,52.5047225952,6.09194421768,Overijssel
